z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m]
39.0,58.8794,1.1929,0.39975,CS__39_0,CS,,,,,,,
39.5,63.1455,1.3227,0.404875,CS__39_5,CS,,,,,,,
40.0,63.39806666666667,1.333833333333334,0.41,CS__40_0,CS,,,,,,,
40.5,68.0377,1.3174,0.415125,CS__40_5,CS,,,,,,,
41.0,70.2726,1.4785,0.42025,CS__41_0,CS,,,,,,,
0.5,1.7829,0.0091,0.0052,DH__0_5,DH,,,,,2.48,50.0,25.0
1.0,4.9817,0.0406,0.0128,DH__1_0,DH,,,,,2.48,50.0,25.0
1.5,8.0935,0.076,0.0215,DH__1_5,DH,,,,,2.48,50.0,25.0
2.0,5.311779487179487,0.0559025641025641,0.02412564102564103,DH__2_0,DH,,,,,2.48,50.0,25.0
2.5,6.377,0.071,0.0234,DH__2_5,DH,,,,,2.48,50.0,25.0
3.0,5.3202,0.0664,0.032,DH__3_0,DH,,,,,2.48,50.0,25.0
3.5,12.6585,0.1023,0.0369,DH__3_5,DH,,,,,2.48,50.0,25.0
4.0,24.4607,0.1877,0.0444,DH__4_0,DH,4.0,0.118125,0.1575,6.0,2.48,50.0,25.0
4.5,30.6983,0.2285,0.0576,DH__4_5,DH,4.0,0.116875,0.1558333333333334,8.0,2.48,50.0,25.0
5.0,28.36514074074075,0.2288814814814815,0.05847222222222223,DH__5_0,DH,4.0,0.115625,0.1541666666666667,10.0,2.48,50.0,25.0
5.5,25.3798,0.1761,0.05295,DH__5_5,DH,4.0,0.1146875,0.1529166666666667,12.0,2.48,50.0,25.0
6.0,28.9156,0.2533,0.06605,DH__6_0,DH,4.0,0.11375,0.1516666666666667,14.0,2.48,50.0,25.0
6.5,32.2062,0.275,0.08235,DH__6_5,DH,8.0,0.116875,0.1558333333333334,19.5,2.48,50.0,25.0
7.0,33.7313,0.298,0.08305000000000001,DH__7_0,DH,12.0,0.12,0.16,25.0,2.48,50.0,25.0
7.5,38.6281,0.2293,0.09485,DH__7_5,DH,16.0,0.14,0.1866666666666666,35.5,2.48,50.0,25.0
8.0,38.85753333333334,0.3172333333333334,0.0917,DH__8_0,DH,20.0,0.16,0.2133333333333333,46.0,2.48,50.0,25.0
8.5,42.3135,0.3629,0.0786,DH__8_5,DH,28.0,0.210625,0.2808333333333333,59.5,2.48,50.0,25.0
9.0,40.4636,0.3231,0.0984,DH__9_0,DH,36.0,0.26125,0.3483333333333333,73.0,2.48,50.0,25.0
9.5,40.82295,0.3160571428571429,0.1020125,DH__9_5,DH,42.0,0.2753125,0.3670833333333333,93.5,2.48,50.0,25.0
10.0,38.47899166666667,0.2872476190476191,0.09925208333333334,DH__10_0,DH,48.0,0.289375,0.3858333333333333,114.0,2.48,50.0,25.0
10.5,36.13503333333333,0.2584380952380952,0.09649166666666667,DH__10_5,DH,54.0,0.3159375,0.42125,141.5,2.48,50.0,25.0
11.0,38.6701,0.2909,0.101425,DH__11_0,DH,60.0,0.3425,0.4566666666666667,169.0,2.48,50.0,25.0
11.5,41.5156,0.2955,0.121125,DH__11_5,DH,64.0,0.369375,0.4925,202.0,2.48,50.0,25.0
12.0,33.0212,0.1706,0.138025,DH__12_0,DH,68.0,0.39625,0.5283333333333333,235.0,2.48,50.0,25.0
12.5,39.0013,0.2498,0.145925,DH__12_5,DH,76.0,0.4028125,0.5370833333333334,275.0,2.48,50.0,25.0
13.0,38.477,0.2942,0.150125,DH__13_0,DH,84.0,0.409375,0.5458333333333333,315.0,2.48,50.0,25.0
13.5,34.66345200000001,0.3091,0.136515,DH__13_5,DH,76.0,0.4565625,0.6087499999999999,353.0,2.48,50.0,25.0
14.0,41.6245,0.3773,0.103975,DH__14_0,DH,68.0,0.50375,0.6716666666666666,391.0,2.48,50.0,25.0
14.5,39.7909,0.2998,0.126875,DH__14_5,DH,70.0,0.504375,0.6725,427.0,2.48,50.0,25.0
15.0,43.06099069767442,0.2757651162790697,0.1386563953488372,DH__15_0,DH,72.0,0.505,0.6733333333333333,463.0,2.48,50.0,25.0
15.5,44.01587441860465,0.3140790697674418,0.1334238372093023,DH__15_5,DH,74.0,0.50625,0.675,500.0,2.48,50.0,25.0
16.0,46.7307,0.4008,0.137575,DH__16_0,DH,76.0,0.5075,0.6766666666666666,537.0,2.48,50.0,25.0
16.5,46.01427671957671,0.4060465608465608,0.1489810317460318,DH__16_5,DH,68.0,0.5575,0.7433333333333334,572.5,2.48,50.0,25.0
17.0,44.61620793650793,0.394684126984127,0.1571397619047619,DH__17_0,DH,60.0,0.6075,0.81,608.0,2.48,50.0,25.0
17.5,43.21813915343915,0.3833216931216931,0.1652984920634921,DH__17_5,DH,62.0,0.6059375,0.8079166666666666,639.5,2.48,50.0,25.0
18.0,41.82007037037037,0.3719592592592593,0.1734572222222222,DH__18_0,DH,64.0,0.604375,0.8058333333333333,671.0,2.48,50.0,25.0
18.5,40.42200158730159,0.3605968253968254,0.1816159523809524,DH__18_5,DH,66.0,0.600625,0.8008333333333333,702.5,2.48,50.0,25.0
19.0,39.0239328042328,0.3492343915343915,0.1897746825396825,DH__19_0,DH,68.0,0.596875,0.7958333333333333,734.0,2.48,50.0,25.0
19.5,37.62586402116402,0.3378719576719577,0.1979334126984127,DH__19_5,DH,68.0,0.59125,0.7883333333333333,766.5,2.48,50.0,25.0
20.0,57.1809,0.507,0.205,DH__20_0,DH,68.0,0.585625,0.7808333333333334,799.0,2.48,50.0,25.0
20.5,50.6192,0.4387,0.210125,DH__20_5,DH,70.0,0.584375,0.7791666666666667,833.5,2.48,50.0,25.0
21.0,46.35875652173912,0.4073086956521738,0.21525,DH__21_0,DH,72.0,0.583125,0.7775,868.0,2.48,50.0,25.0
21.5,51.5354,0.4937,0.220375,DH__21_5,DH,72.0,0.5709375,0.76125,903.5,2.48,50.0,25.0
22.0,52.3751,0.5524,0.2255,DH__22_0,DH,72.0,0.55875,0.745,939.0,2.48,50.0,25.0
22.5,48.18913043478261,0.4792608695652173,0.230625,DH__22_5,DH,76.0,0.56375,0.7516666666666667,976.5,2.48,50.0,25.0
23.0,48.5253,0.4842,0.23575,DH__23_0,DH,80.0,0.56875,0.7583333333333333,1014.0,2.48,50.0,25.0
23.5,49.1705,0.4854,0.240875,DH__23_5,DH,80.0,0.5659375,0.7545833333333334,1052.5,2.48,50.0,25.0
24.0,40.22338260869565,0.4535217391304347,0.2388234782608696,DH__24_0,DH,80.0,0.563125,0.7508333333333334,1091.0,2.48,50.0,25.0
24.5,48.0631,0.5164,0.2344,DH__24_5,DH,88.0,0.5565625000000001,0.7420833333333333,1134.5,2.48,50.0,25.0
25.0,48.0019,0.5402,0.2567,DH__25_0,DH,96.0,0.55,0.7333333333333333,1178.0,2.48,50.0,25.0
25.5,47.2938,0.5823,0.2635,DH__25_5,DH,,,,,,,
26.0,48.9968,0.6033,0.2703,DH__26_0,DH,,,,,,,
26.5,52.47013555555557,0.6136244444444446,0.2734688888888889,DH__26_5,DH,,,,,,,
27.0,49.50785777777779,0.5469022222222223,0.2707744444444444,DH__27_0,DH,,,,,,,
27.5,50.49627021276596,0.5330765957446807,0.2682308510638298,DH__27_5,DH,,,,,,,
28.0,48.96531276595745,0.448395744680851,0.2606510638297873,DH__28_0,DH,,,,,,,
28.5,50.0793,0.4055,0.2555000000000001,DH__28_5,DH,,,,,,,
29.0,57.86300740740739,0.4478592592592593,0.2848085185185185,DH__29_0,DH,,,,,,,
29.5,63.7687,0.491,0.302375,DH__29_5,DH,,,,,,,
30.0,59.5495,0.5405,0.3075,DH__30_0,DH,,,,,,,
30.5,51.64413333333334,0.4129666666666666,0.312625,DH__30_5,DH,,,,,,,
31.0,67.1721,0.4588,0.31775,DH__31_0,DH,,,,,,,
31.5,74.1847,0.7521,0.322875,DH__31_5,DH,,,,,,,
32.0,86.75346666666667,0.7410333333333333,0.328,DH__32_0,DH,,,,,,,
32.5,98.9901,0.8702,0.333125,DH__32_5,DH,,,,,,,
33.0,77.77875853658537,0.7325170731707318,0.33825,DH__33_0,DH,,,,,,,
33.5,68.4902,0.7041,0.343375,DH__33_5,DH,,,,,,,
34.0,70.7306,0.6982,0.3485,DH__34_0,DH,,,,,,,
34.5,68.85598,0.724296,0.353625,DH__34_5,DH,,,,,,,
35.0,66.9633,0.7285,0.35875,DH__35_0,DH,,,,,,,
35.5,60.8593,0.6393,0.363875,DH__35_5,DH,,,,,,,
36.0,62.42043333333329,0.6594333333333332,0.3690000000000001,DH__36_0,DH,,,,,,,
36.5,68.555,0.6926,0.374125,DH__36_5,DH,,,,,,,
37.0,66.5216,0.7051,0.37925,DH__37_0,DH,,,,,,,
37.5,63.55125652173913,0.6748173913043477,0.384375,DH__37_5,DH,,,,,,,
38.0,65.309,0.6653,0.3895,DH__38_0,DH,,,,,,,
38.5,64.1064,0.6761,0.394625,DH__38_5,DH,,,,,,,
39.0,67.72023636363643,0.671045454545455,0.39975,DH__39_0,DH,,,,,,,
39.5,60.0744,0.6725,0.404875,DH__39_5,DH,,,,,,,
40.0,58.9979,0.6357,0.41,DH__40_0,DH,,,,,,,
0.5,0.6796,0.0094,0.0056,BG__0_5,BG,,,,,2.48,55.0,27.0
1.0,9.389,0.0743,0.0076,BG__1_0,BG,,,,,2.48,55.0,27.0
1.5,13.0273,0.1138,0.0193,BG__1_5,BG,,,,,2.48,55.0,27.0
2.0,10.0481,0.0915,0.0297,BG__2_0,BG,,,,,2.48,55.0,27.0
2.5,10.1843,0.0899,0.036,BG__2_5,BG,,,,,2.48,55.0,27.0
3.0,8.461329166666669,0.07995416666666667,0.03821875,BG__3_0,BG,,,,,2.48,55.0,27.0
3.5,10.4155,0.0919,0.04185,BG__3_5,BG,,,,,2.48,55.0,27.0
4.0,14.8633,0.1274,0.04965,BG__4_0,BG,8.0,0.14125,0.1883333333333333,12.0,2.48,55.0,27.0
4.5,14.4564,0.1288,0.05925,BG__4_5,BG,12.0,0.1278125,0.1704166666666667,16.5,2.48,55.0,27.0
5.0,30.5327,0.2795,0.06515,BG__5_0,BG,16.0,0.114375,0.1525,21.0,2.48,55.0,27.0
5.5,27.6263,0.2713,0.07715,BG__5_5,BG,16.0,0.11,0.1466666666666667,28.5,2.48,55.0,27.0
6.0,22.82706666666667,0.2124777777777778,0.06925277777777779,BG__6_0,BG,16.0,0.105625,0.1408333333333333,36.0,2.48,55.0,27.0
6.5,24.8057,0.2098,0.0728,BG__6_5,BG,24.0,0.105625,0.1408333333333333,48.0,2.48,55.0,27.0
7.0,25.521,0.2133,0.0832,BG__7_0,BG,32.0,0.105625,0.1408333333333333,60.0,2.48,55.0,27.0
7.5,34.138,0.2384,0.0985,BG__7_5,BG,34.0,0.1296875,0.1729166666666667,78.5,2.48,55.0,27.0
8.0,32.4128,0.2134,0.1032,BG__8_0,BG,36.0,0.15375,0.205,97.0,2.48,55.0,27.0
8.5,29.0572,0.2076,0.1147,BG__8_5,BG,38.0,0.1621875,0.21625,112.0,2.48,55.0,27.0
9.0,31.85547837837838,0.2074675675675676,0.1124121621621622,BG__9_0,BG,40.0,0.170625,0.2275,127.0,2.48,55.0,27.0
9.5,32.05466756756757,0.1712513513513514,0.1072432432432432,BG__9_5,BG,64.0,0.1871875,0.2495833333333334,163.5,2.48,55.0,27.0
10.0,32.25385675675676,0.1350351351351352,0.1020743243243243,BG__10_0,BG,88.0,0.20375,0.2716666666666667,200.0,2.48,55.0,27.0
10.5,30.5536,0.2124,0.09240000000000001,BG__10_5,BG,58.0,0.2403125,0.3204166666666667,228.5,2.48,55.0,27.0
11.0,3.6841,0.0856,-0.0869,BG__11_0,BG,28.0,0.276875,0.3691666666666666,257.0,2.48,55.0,27.0
11.5,4.2298,0.0837,0.01390000000000001,BG__11_5,BG,24.0,0.2725,0.3633333333333333,269.0,2.48,55.0,27.0
12.0,28.4121,0.1861,-0.099,BG__12_0,BG,20.0,0.268125,0.3575,281.0,2.48,55.0,27.0
12.5,12.517,0.1736,0.1178,BG__12_5,BG,20.0,0.266875,0.3558333333333333,299.5,2.48,55.0,27.0
13.0,15.02284285714283,0.1366190476190476,-0.2094285714285715,BG__13_0,BG,20.0,0.265625,0.3541666666666667,318.0,2.48,55.0,27.0
13.5,5.1841,0.1495,-0.04744999999999999,BG__13_5,BG,34.0,0.2728125,0.36375,339.0,2.48,55.0,27.0
14.0,30.9413,0.2313,0.13985,BG__14_0,BG,48.0,0.28,0.3733333333333334,360.0,2.48,55.0,27.0
14.5,9.0544,0.0909,-0.23095,BG__14_5,BG,34.0,0.2734375,0.3645833333333334,374.5,2.48,55.0,27.0
15.0,8.7132,0.1543,-0.30005,BG__15_0,BG,20.0,0.266875,0.3558333333333333,389.0,2.48,55.0,27.0
15.5,45.1437,0.4515,-0.14955,BG__15_5,BG,58.0,0.274375,0.3658333333333333,417.5,2.48,55.0,27.0
16.0,49.04592285714287,0.4780285714285714,0.08122428571428607,BG__16_0,BG,96.0,0.281875,0.3758333333333334,446.0,2.48,55.0,27.0
16.5,50.98371304347826,0.6169956521739131,0.2044369565217392,BG__16_5,BG,94.0,0.333125,0.4441666666666667,492.5,2.48,55.0,27.0
17.0,49.60599565217391,0.5487347826086956,0.1865293478260869,BG__17_0,BG,92.0,0.384375,0.5125,539.0,2.48,55.0,27.0
17.5,51.3763,0.6647,0.19195,BG__17_5,BG,92.0,0.404375,0.5391666666666666,586.5,2.48,55.0,27.0
18.0,59.87501428571429,0.926157142857143,0.1963904761904762,BG__18_0,BG,92.0,0.424375,0.5658333333333333,634.0,2.48,55.0,27.0
18.5,64.4341,1.3432,0.189625,BG__18_5,BG,92.0,0.4315625,0.5754166666666667,679.5,2.48,55.0,27.0
19.0,52.1014,0.8165,0.19475,BG__19_0,BG,92.0,0.43875,0.585,725.0,2.48,55.0,27.0
19.5,43.01154714285714,0.6931671428571429,0.199875,BG__19_5,BG,90.0,0.4415625,0.58875,770.0,2.48,55.0,27.0
20.0,35.60001142857142,0.5236314285714284,0.205,BG__20_0,BG,88.0,0.444375,0.5925,815.0,2.48,55.0,27.0
20.5,28.1884757142857,0.354095714285714,0.210125,BG__20_5,BG,88.0,0.449375,0.5991666666666666,862.5,2.48,55.0,27.0
21.0,35.1516,0.6234,0.21525,BG__21_0,BG,88.0,0.454375,0.6058333333333333,910.0,2.48,55.0,27.0
21.5,30.0431,0.4505,0.220375,BG__21_5,BG,94.0,0.44875,0.5983333333333334,958.5,2.48,55.0,27.0
22.0,26.01405714285714,0.442247619047619,0.2263785714285714,BG__22_0,BG,100.0,0.443125,0.5908333333333333,1007.0,2.48,55.0,27.0
22.5,24.4213,0.2842,-0.05749999999999997,BG__22_5,BG,104.0,0.4265625,0.56875,1057.5,2.48,55.0,27.0
23.0,39.425,0.4097,0.2517,BG__23_0,BG,108.0,0.41,0.5466666666666666,1108.0,2.48,55.0,27.0
23.5,58.19960000000003,0.7642500000000007,0.2589400000000001,BG__23_5,BG,96.0,0.46,0.6133333333333333,1156.0,2.48,55.0,27.0
24.0,50.51335,0.5351874999999998,0.249815,BG__24_0,BG,84.0,0.51,0.68,1204.0,2.48,55.0,27.0
24.5,52.5266,0.6792,0.2583,BG__24_5,BG,90.0,0.5103125,0.6804166666666667,1250.5,2.48,55.0,27.0
25.0,59.6811,0.6109,0.2765,BG__25_0,BG,96.0,0.510625,0.6808333333333333,1297.0,2.48,55.0,27.0
25.5,50.82255999999998,0.5300199999999999,0.27652,BG__25_5,BG,102.0,0.518125,0.6908333333333333,1347.0,2.48,55.0,27.0
26.0,42.28418499999998,0.4347283333333332,0.2739366666666667,BG__26_0,BG,108.0,0.525625,0.7008333333333333,1397.0,2.48,55.0,27.0
26.5,50.9579,0.6161,0.2786,BG__26_5,BG,,,,,2.48,55.0,27.0
27.0,61.24079062500003,0.8321000000000007,0.27996578125,BG__27_0,BG,,,,,2.48,55.0,27.0
27.5,80.3089,1.7056,0.281875,BG__27_5,BG,,,,,,,
28.0,72.1987,1.4159,0.287,BG__28_0,BG,,,,,,,
28.5,59.03490499999999,0.9633999999999999,0.292125,BG__28_5,BG,,,,,,,
29.0,65.7945,1.1361,0.29725,BG__29_0,BG,,,,,,,
29.5,60.3344,0.991,0.302375,BG__29_5,BG,,,,,,,
30.0,67.76321267605634,1.12427323943662,0.3075,BG__30_0,BG,,,,,,,
30.5,64.82849436619718,1.078956338028169,0.312625,BG__30_5,BG,,,,,,,
31.0,61.89377605633802,1.033639436619718,0.31775,BG__31_0,BG,,,,,,,
31.5,80.426,1.3978,0.322875,BG__31_5,BG,,,,,,,
32.0,75.8976,1.3852,0.328,BG__32_0,BG,,,,,,,
32.5,75.78903333333328,1.54093333333333,0.333125,BG__32_5,BG,,,,,,,
33.0,69.2502,1.1724,0.33825,BG__33_0,BG,,,,,,,
33.5,69.6198,1.1091,0.343375,BG__33_5,BG,,,,,,,
34.0,59.60738571428568,0.8581476190476173,0.3485,BG__34_0,BG,,,,,,,
34.5,69.5904,0.9724,0.353625,BG__34_5,BG,,,,,,,
35.0,95.8244,1.628,0.35875,BG__35_0,BG,,,,,,,
35.5,67.01497619047608,1.511719047619044,0.363875,BG__35_5,BG,,,,,,,
36.0,56.0701,1.2291,0.369,BG__36_0,BG,,,,,,,
36.5,51.9885,1.5216,0.374125,BG__36_5,BG,,,,,,,
37.0,54.60029473684208,0.9816421052631579,0.37925,BG__37_0,BG,,,,,,,
37.5,66.2047,1.1577,0.384375,BG__37_5,BG,,,,,,,
38.0,66.2658,1.202,0.3895,BG__38_0,BG,,,,,,,
38.5,63.2869,1.071145,0.394625,BG__38_5,BG,,,,,,,
39.0,74.6356,1.0602,0.39975,BG__39_0,BG,,,,,,,
39.5,66.7631,1.0371,0.404875,BG__39_5,BG,,,,,,,
0.5,0.2867,0.0014,0.0087,AA__0_5,AA,,,,,2.48,55.0,34.0
1.0,1.98097,0.01101,0.0118,AA__1_0,AA,,,,,2.48,55.0,34.0
1.5,6.14786,0.0458,0.0153,AA__1_5,AA,,,,,2.48,55.0,34.0
2.0,8.829920000000001,0.06372,0.01668,AA__2_0,AA,,,,,2.48,55.0,34.0
2.5,10.0094,0.07674000000000002,0.0197,AA__2_5,AA,,,,,2.48,55.0,34.0
3.0,10.28033870967742,0.07277992831541219,0.02510376344086021,AA__3_0,AA,,,,,2.48,55.0,34.0
3.5,11.8164,0.05235,0.03225,AA__3_5,AA,,,,,2.48,55.0,34.0
4.0,11.43409,0.08173999999999995,0.03590999999999999,AA__4_0,AA,8.0,0.13,0.1733333333333333,8.0,2.48,55.0,34.0
4.5,14.95484,0.10919,0.03542999999999999,AA__4_5,AA,8.0,0.1404666666666667,0.1872916666666667,11.0,2.48,55.0,34.0
5.0,15.72172222222222,0.1252666666666667,0.03676111111111112,AA__5_0,AA,8.0,0.1509333333333333,0.20125,14.0,2.48,55.0,34.0
5.5,15.72653333333333,0.1226,0.03945,AA__5_5,AA,16.0,0.1313083333333333,0.1750833333333334,29.0,2.48,55.0,34.0
6.0,11.34662264426589,0.1107323593864134,0.04460661066471877,AA__6_0,AA,24.0,0.1116833333333333,0.1489166666666667,44.0,2.48,55.0,34.0
6.5,13.98928151935719,0.1045964937910884,0.05125379839298758,AA__6_5,AA,22.0,0.1465916666666666,0.1954583333333333,55.0,2.48,55.0,34.0
7.0,16.6319403944485,0.09846062819576333,0.0579009861212564,AA__7_0,AA,20.0,0.1815,0.242,66.0,2.48,55.0,34.0
7.5,24.536,0.1462,0.06305000000000001,AA__7_5,AA,24.0,0.1744708333333334,0.232625,77.5,2.48,55.0,34.0
8.0,24.62205,0.18325,0.05949999999999997,AA__8_0,AA,28.0,0.1674416666666667,0.22325,89.0,2.48,55.0,34.0
8.5,24.24538181818182,0.1914363636363636,0.05775000000000001,AA__8_5,AA,34.0,0.1711916666666667,0.22825,105.5,2.48,55.0,34.0
9.0,28.8707,0.1753,0.05825000000000001,AA__9_0,AA,40.0,0.1749416666666667,0.23325,122.0,2.48,55.0,34.0
9.5,25.60338888888888,0.1810333333333334,0.06125000000000001,AA__9_5,AA,64.0,0.1814375,0.2419166666666667,162.0,2.48,55.0,34.0
10.0,28.03568994082841,0.1529050295857989,0.06923387573964497,AA__10_0,AA,88.0,0.1879333333333333,0.2505833333333333,202.0,2.48,55.0,34.0
10.5,25.1478,0.1317,0.08940000000000001,AA__10_5,AA,88.0,0.2055916666666667,0.274125,245.5,2.48,55.0,34.0
11.0,24.44188,0.20317,0.08720000000000001,AA__11_0,AA,88.0,0.22325,0.2976666666666666,289.0,2.48,55.0,34.0
11.5,6.894090909090917,0.0843363636363637,0.08509090909090912,AA__11_5,AA,74.0,0.225,0.2999999999999999,325.5,2.48,55.0,34.0
12.0,5.52752,0.03871999999999999,0.02041999999999934,AA__12_0,AA,60.0,0.22675,0.3023333333333333,362.0,2.48,55.0,34.0
12.5,6.80454,0.05157999999999992,0.09694000000000004,AA__12_5,AA,36.0,0.250875,0.3344999999999999,372.0,2.48,55.0,34.0
13.0,6.49176490066225,0.04818476821192051,0.1063384105960265,AA__13_0,AA,12.0,0.275,0.3666666666666666,382.0,2.48,55.0,34.0
13.5,8.541181818181808,0.0321090909090908,-0.04334999999999868,AA__13_5,AA,10.0,0.26875,0.3583333333333333,387.5,2.48,55.0,34.0
14.0,28.15095999999998,0.1666799999999997,-0.1135100000000006,AA__14_0,AA,8.0,0.2625,0.35,393.0,2.48,55.0,34.0
14.5,23.77900000000001,0.1867399999999997,-0.06740999999999972,AA__14_5,AA,10.0,0.2142791666666667,0.2857083333333333,398.5,2.48,55.0,34.0
15.0,12.52182000000001,0.1178799999999999,-0.3616199999999999,AA__15_0,AA,12.0,0.1660583333333333,0.2214166666666667,404.0,2.48,55.0,34.0
15.5,6.764218181818165,0.04339090909090887,-0.33865,AA__15_5,AA,20.0,0.1869958333333333,0.2493333333333334,414.5,2.48,55.0,34.0
16.0,7.551683146067417,0.05230449438202248,-0.2608162921348316,AA__16_0,AA,28.0,0.2079333333333333,0.27725,425.0,2.48,55.0,34.0
16.5,5.400420000000001,0.02182000000000013,-0.1451999999999997,AA__16_5,AA,22.0,0.2132791666666667,0.284375,432.5,2.48,55.0,34.0
17.0,5.900481818181817,0.01716363636363632,-0.09305454545454554,AA__17_0,AA,16.0,0.218625,0.2915,440.0,2.48,55.0,34.0
17.5,4.0479,0.0242,-0.1445,AA__17_5,AA,28.0,0.2128125,0.28375,450.5,2.48,55.0,34.0
18.0,20.82316666666652,0.1075000000000008,-0.2943999999999998,AA__18_0,AA,40.0,0.207,0.276,461.0,2.48,55.0,34.0
18.5,27.70025454545456,0.2249363636363636,-0.2380818181818183,AA__18_5,AA,70.0,0.2143125,0.28575,507.0,2.48,55.0,34.0
19.0,25.17871481481482,0.1773196078431373,-0.187994117647059,AA__19_0,AA,100.0,0.221625,0.2955,553.0,2.48,55.0,34.0
19.5,22.92624567901235,0.1505222222222222,-0.06936666666666669,AA__19_5,AA,108.0,0.2554041666666667,0.3405416666666666,611.0,2.48,55.0,34.0
20.0,20.67377654320988,0.1237248366013072,0.04926078431372558,AA__20_0,AA,116.0,0.2891833333333333,0.3855833333333333,669.0,2.48,55.0,34.0
20.5,25.99749999999999,0.2309199999999996,0.18458,AA__20_5,AA,126.0,0.2928416666666667,0.3904583333333333,733.0,2.48,55.0,34.0
21.0,29.57230000000002,0.3040600000000001,0.1751799999999999,AA__21_0,AA,136.0,0.2965,0.3953333333333333,797.0,2.48,55.0,34.0
21.5,40.62735,0.4083,0.15805,AA__21_5,AA,128.0,0.3110291666666666,0.4147083333333333,859.5,2.48,55.0,34.0
22.0,39.834,0.3682,0.17,AA__22_0,AA,120.0,0.3255583333333333,0.4340833333333333,922.0,2.48,55.0,34.0
22.5,34.6809,0.3555749999999999,0.1634750000000002,AA__22_5,AA,122.0,0.3239041666666667,0.431875,988.5,2.48,55.0,34.0
23.0,26.79531561712845,0.2733329974811081,0.1658392947103275,AA__23_0,AA,124.0,0.32225,0.4296666666666667,1055.0,2.48,55.0,34.0
23.5,21.6064,0.2219,0.20515,AA__23_5,AA,124.0,0.3517833333333333,0.4690416666666667,1118.5,2.48,55.0,34.0
24.0,27.39398,0.2953199999999999,0.1965899999999997,AA__24_0,AA,124.0,0.3813166666666666,0.5084166666666667,1182.0,2.48,55.0,34.0
24.5,20.53777999999999,0.2583799999999998,0.1981100000000001,AA__24_5,AA,122.0,0.3879416666666666,0.51725,1239.5,2.48,55.0,34.0
25.0,27.0881,0.21095,-0.03759999999999999,AA__25_0,AA,120.0,0.3945666666666667,0.5260833333333333,1297.0,2.48,55.0,34.0
25.5,35.41334000000001,0.3189,0.2101500000000006,AA__25_5,AA,104.0,0.4257833333333333,0.5677083333333334,1354.5,2.48,55.0,34.0
26.0,36.89156409395973,0.3147741610738255,0.214875,AA__26_0,AA,88.0,0.457,0.6093333333333334,1412.0,2.48,55.0,34.0
26.5,46.7090555555556,0.4563444444444479,0.2499888888888888,AA__26_5,AA,94.0,0.4894375,0.6525833333333333,1459.5,2.48,55.0,34.0
27.0,45.741,0.4727333333333333,0.2385,AA__27_0,AA,100.0,0.521875,0.6958333333333333,1507.0,2.48,55.0,34.0
27.5,50.3098,0.4686,0.2114,AA__27_5,AA,92.0,0.5725916666666666,0.7634583333333333,1553.0,2.48,55.0,34.0
28.0,42.44069890710381,0.3881557377049177,0.2666085027322405,AA__28_0,AA,84.0,0.6233083333333334,0.8310833333333333,1599.0,2.48,55.0,34.0
28.5,42.52711999999995,0.4866800000000008,0.292125,AA__28_5,AA,84.0,0.6180291666666666,0.8240416666666666,1643.0,2.48,55.0,34.0
29.0,53.36136999999999,0.660979999999999,0.29725,AA__29_0,AA,84.0,0.61275,0.817,1687.0,2.48,55.0,34.0
29.5,47.39239855072465,0.3727391304347827,0.302375,AA__29_5,AA,88.0,0.622375,0.8298333333333333,1731.5,2.48,55.0,34.0
30.0,44.92637272727269,0.5210363636363631,0.3075,AA__30_0,AA,92.0,0.632,0.8426666666666667,1776.0,2.48,55.0,34.0
30.5,46.65349999999998,0.5739090909090878,0.312625,AA__30_5,AA,92.0,0.63,0.84,1820.0,2.48,55.0,34.0
31.0,51.33136382978724,0.6518170212765957,0.31775,AA__31_0,AA,92.0,0.628,0.8373333333333333,1864.0,2.48,55.0,34.0
31.5,48.79610547112463,0.5312243161094227,0.322875,AA__31_5,AA,90.0,0.6278125,0.8370833333333333,1909.0,2.48,55.0,34.0
32.0,46.26084711246202,0.4106316109422496,0.328,AA__32_0,AA,88.0,0.627625,0.8368333333333333,1954.0,2.48,55.0,34.0
32.5,59.91530000000007,0.8118799999999967,0.333125,AA__32_5,AA,90.0,0.6304666666666667,0.840625,2001.0,2.48,55.0,34.0
33.0,60.356,0.8097,0.3382500000000001,AA__33_0,AA,92.0,0.6333083333333334,0.8444166666666666,2048.0,2.48,55.0,34.0
33.5,57.94345294117654,0.7572470588235313,0.343375,AA__33_5,AA,90.0,0.6488750000000001,0.8651666666666666,2094.0,2.48,55.0,34.0
34.0,58.14816000000002,0.6769400000000041,0.3485,AA__34_0,AA,88.0,0.6644416666666667,0.8859166666666666,2140.0,2.48,55.0,34.0
34.5,49.04702727272719,0.7595727272727318,0.353625,AA__34_5,AA,,,,,,,
35.0,50.57326603773583,0.6355334231805917,0.35875,AA__35_0,AA,,,,,,,
35.5,61.97448888888901,1.041955555555544,0.363875,AA__35_5,AA,,,,,,,
36.0,47.1474363636363,0.755327272727278,0.3690000000000001,AA__36_0,AA,,,,,,,
36.5,48.00573646112601,0.6115694369973191,0.374125,AA__36_5,AA,,,,,,,
37.0,52.87981111111104,0.7499888888889022,0.37925,AA__37_0,AA,,,,,,,
